"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"283",283,1.9568133928509,35.28692,-2.09224,-2.247025,-2.796465,2.8621759271,23.174475,31.190075,130.07375,15.48,0.950122543335,2.19615210132429,0.187960666666667,0.188013375,0.1886290625,0.212633,0.310713,0.0427323333455,0.07925272119775,0.239225721865,6.62339068485e-06,0.5889053734725,7.16966895833333,13.9715208333333,21.0055166666667,2.10183258333333e-06,4.85947166666667,3.82634583333333,7.53817020833333,17.99213125,0.567538645833333,16.3708270833333,0.982113020833333,2.16724875,7.6,1.79504166666667,0.12267375,0.240558166666667,0.522988604166667,2.570465625e-07,0.113779270833333,0
"284",284,1.49295306770111,35.28692,-2.124615,-2.27685,-2.75946,2.812246763105,23.083225,31.0325,129.973,19.17255,0.870772727035,2.50198395022889,0.187819479166667,0.187871666666667,0.188467270833333,0.212633,0.310713,0.03144592773505,0.057660471255,0.17901138574105,6.773093156375e-06,0.6026473604305,7.16834458333333,13.9678189583333,20.9970097916667,2.08153495833333e-06,4.85822375,3.79601041666667,7.47980354166667,17.84893125,0.562522104166667,16.26646875,0.981007145833333,2.16584229166667,7.6,1.795559375,0.122680291666667,0.240556916666667,0.522977770833333,2.570935e-07,0.113784958333333,0
"285",285,1.94121773824714,35.28692,-2.13444,-2.28655,-2.81087,2.73478390337,22.87835,30.934975,129.835,15.8496,0.900785704375,2.0873402284639,0.187700708333333,0.187751270833333,0.188327541666667,0.212633,0.310713,0.0358102978153,0.0660158080466,0.1970758341148,6.80364852962e-06,0.601877646338,7.16684875,13.963915,20.9886089583333,2.06135877083333e-06,4.85700458333333,3.76646895833333,7.42270229166667,17.70648125,0.557481,16.1598916666667,0.975739479166667,2.14648979166667,7.6,1.81159375,0.1226851875,0.240554041666667,0.522969291666667,2.57140708333333e-07,0.1137911875,0
"286",286,0.430510468817674,35.28692,-2.15648,-2.30761,-2.328515,3.13599001173,22.0248,30.789475,129.7245,29.66985,0.251933822885,1.53635686465212,0.206488020833333,0.1901299375,0.18858,0.212637395833333,0.310713,0.13894712742635,-0.05965850380265,-0.2130981961335,4.49187896932e-06,0.358270769412,7.16518958333333,13.959904375,20.980001875,2.04124708333333e-06,4.855515,3.73681229166667,7.36564520833333,17.56501875,0.552439875,16.05134375,0.960565270833333,2.13723395833333,7.6,1.8189825,0.122689125,0.240551708333333,0.522963645833333,2.57191104166667e-07,0.113795145833333,0
"287",287,0.997262426571779,35.28692,-1.672275,-1.817275,-2.41562,4.3364255922,22.2526,30.593125,129.627,41.9395,1.27135655712,3.16115518941213,0.2228444375,0.192299708333333,0.1894858125,0.212643,0.310713,0.86798019789,0.22921067286,-0.33616058463,5.1583596948e-06,0.51031990386,7.16466041666667,13.9574210416667,20.9722302083333,2.0212345625e-06,4.85479041666667,3.70520604166667,7.30583625,17.4247958333333,0.547388416666667,15.9402354166667,0.966845541666667,2.12201270833333,7.6,1.83172166666667,0.122700458333333,0.240555833333333,0.5229409375,2.57227833333333e-07,0.113802583333333,0
"288",288,1.37517090628312,35.64214,-1.662875,-1.80354,-2.50527,4.3596656481,22.94125,30.6775,129.501,34.76585,1.366575911784,3.17856293336782,0.2103308125,0.191683958333333,0.190156708333333,0.212643,0.310713,0.783535921032,0.1771315663242,-0.0712392909306,4.8393794595e-06,0.477142769202,7.1650375,13.9561614583333,20.9665341666667,2.00137995833333e-06,4.85605083333333,3.67399875,7.24630229166667,17.28569375,0.542308666666667,15.82901875,0.9799715625,2.104431875,7.6,1.846955,0.122713708333333,0.240556291666667,0.5229025,2.57243020833333e-07,0.1138271875,0
"289",289,1.61657843286837,36.14264,-1.69257,-1.80006,-2.627705,4.18852195965,23.2113,30.8999,129.41825,28.80095,1.375823450175,2.94467272323045,0.199749354166667,0.191257770833333,0.190482041666667,0.212643,0.310713,0.5257586908275,0.20614069870275,0.1763167258992,4.86961099239e-06,0.4676009618115,7.164975,13.9541466666667,20.9598997916667,1.98166979166667e-06,4.85628520833333,3.64421416666667,7.18867375,17.14756875,0.537207333333333,15.71680625,0.985004583333333,2.08922020833333,7.6,1.860260625,0.122726729166667,0.240557020833333,0.522872895833333,2.5726875e-07,0.11384325,0
"290",290,1.92279018202126,36.14264,-1.775295,-1.90779,-2.70541,3.85325001953,23.1496,31.0979,129.39925,22.8593,1.2992108522485,2.58803454010835,0.193493916666667,0.190470354166667,0.190463166666667,0.212643,0.310713,0.2704133171865,0.19781130378675,0.341155291567,5.234015652225e-06,0.489825643332,7.164285625,13.95141875,20.952535,1.96206070833333e-06,4.85571083333333,3.615403125,7.13239041666667,17.0103833333333,0.532102791666667,15.60603125,0.9841495625,2.07691666666667,7.6,1.871175,0.122736333333333,0.240557479166667,0.522853270833333,2.57303895833333e-07,0.1138526875,0
"291",291,2.17440616663341,36.14264,-1.860805,-2.006135,-2.69463,3.41468464764,22.763925,31.166275,129.39575,18.22,1.106566831907,2.28116994396162,0.190650979166667,0.189753145833333,0.190208083333333,0.212643,0.310713,0.1283538364935,0.1430504798996,0.340672617501,5.61392196254e-06,0.494484613054,7.16295666666667,13.947920625,20.9448495833333,1.94250814583333e-06,4.85476166666667,3.587784375,7.0781175,16.87415,0.52701175,15.4953604166667,0.979506,2.07253,7.6,1.87490791666667,0.122741104166667,0.240554854166667,0.5228434375,2.57346479166667e-07,0.113860354166667,0
"292",292,1.8445033898156,36.14264,-1.923775,-2.073125,-2.78297,3.24720638635,22.5249,31.101175,129.42775,19.98915,1.106651786815,2.35237765773204,0.189486041666667,0.1892425625,0.189898958333333,0.212643,0.310713,0.091845419303,0.141531956983,0.37807493255,5.7193985165e-06,0.4951949184,7.16190625,13.944786875,20.9371164583333,1.92302939583333e-06,4.85370291666667,3.55923083333333,7.02294854166667,16.7387666666667,0.5219279375,15.3828875,0.977498041666667,2.072329375,7.6,1.87460854166667,0.12274825,0.24055525,0.522830395833333,2.57387520833333e-07,0.1138658125,0
"293",293,1.89878421672292,36.14264,-1.973495,-2.124585,-2.786145,3.09680936912,22.328325,31.00155,129.43175,18.8418,1.039621649314,2.2635472787012,0.1888615625,0.188825458333333,0.189576104166667,0.212643,0.310713,0.0670846800456,0.1157260779741,0.346395459488,5.93793227335e-06,0.510409655677,7.16085354166667,13.9416554166667,20.9294289583333,1.90364495833333e-06,4.8526275,3.53092541666667,6.96827375,16.6041541666667,0.5168465,15.2697291666667,0.973190354166667,2.06267041666667,7.6,1.88306270833333,0.122755583333333,0.240555583333333,0.522817583333333,2.57428541666667e-07,0.113871041666667,0
"294",294,2.10950359810729,36.14264,-2.01723,-2.169325,-2.80661,2.96242588375,21.986625,30.901625,129.40175,16.52835,0.999742838425,2.03242056223073,0.188436875,0.1884635,0.18925625,0.212643,0.310713,0.05497711657925,0.099134758698,0.32160591713,6.14285409155e-06,0.524020018905,7.15937333333333,13.9380077083333,20.9216408333333,1.88431954166667e-06,4.85138854166667,3.50379291666667,6.91536083333333,16.4704354166667,0.511778166666667,15.1549375,0.965594520833333,2.05186520833333,7.6,1.89284770833333,0.1227591875,0.24055325,0.522811354166667,2.57473395833333e-07,0.1138759375,0
"295",295,1.83160829996924,36.14264,-2.05876,-2.21152,-2.794735,2.847005533675,21.697,30.726875,129.34325,18.05355,0.938180219424,2.17452219870183,0.1881495625,0.188196895833333,0.188976145833333,0.212643,0.310713,0.04363344519425,0.0797276040733,0.275751298836,6.34163772203e-06,0.539061205013,7.15770020833333,13.9341245833333,20.9138166666667,1.8650364375e-06,4.85006770833333,3.477195,6.86341416666667,16.3376520833333,0.506730520833333,15.039475,0.962211645833333,2.05117,7.6,1.89315916666667,0.122761458333333,0.2405496875,0.522808229166667,2.57520208333333e-07,0.113880354166667,0
"296",296,1.93975579529763,36.14264,-2.08571,-2.23869,-2.80277,2.779293646815,21.555775,30.55205,129.253,16.41615,0.9139662535475,2.1642725962255,0.188009666666667,0.188062270833333,0.188765791666667,0.212643,0.310713,0.04247910415385,0.07821868081045,0.248479695934,6.43076507436e-06,0.544781388439,7.15625958333333,13.9305289583333,20.9061558333333,1.84578214583333e-06,4.84885208333333,3.45038375,6.81130979166667,16.2058729166667,0.501707916666667,14.9248520833333,0.961298770833333,2.05110166666667,7.6,1.89283395833333,0.1227653125,0.240547041666667,0.52280225,2.57564520833333e-07,0.113885104166667,0
"297",297,2.09308667037383,36.14264,-2.105325,-2.258365,-2.791765,2.720062016275,21.384675,30.3857,129.1315,14.8112,0.8688911044,2.05905295537844,0.187898875,0.187951020833333,0.188596041666667,0.212643,0.310713,0.03722310970025,0.06844374379325,0.212472946275,6.51151999775e-06,0.550745877715,7.15481125,13.9268941666667,20.898529375,1.82654935416667e-06,4.84763645833333,3.42387166666667,6.759879375,16.0751354166667,0.496712833333333,14.8110958333333,0.957321729166667,2.04789,7.6,1.89553833333333,0.122769270833333,0.240544145833333,0.522796604166667,2.57608645833333e-07,0.113889916666667,0
"298",298,1.74810426729167,36.14264,-2.123085,-2.27605,-2.759025,2.66525082549,21.129575,30.194075,128.9775,17.1421,0.802598971194,2.00308169689098,0.187800708333333,0.187849104166667,0.188453208333333,0.212643,0.310713,0.0282343018725,0.0511022022381,0.1637893588215,6.61243151583e-06,0.559465940637,7.15322791666667,13.9230235416667,20.8908804166667,1.80732308333333e-06,4.84635395833333,3.39787583333333,6.70955708333333,15.9454791666667,0.491748083333333,14.69571875,0.953124895833333,2.04775166666667,7.6,1.89520145833333,0.1227720625,0.2405396875,0.522793583333333,2.57654375e-07,0.113894458333333,0
"299",299,1.2751171719482,36.14264,-2.139715,-2.292685,-2.77755,2.63755080285,20.987625,30.019775,128.8365,21.646,0.808191290376,2.192945716115,0.187785354166667,0.187814479166667,0.1883506875,0.212643,0.310713,0.030961687514,0.0562884009371,0.1609181043127,6.63603394584e-06,0.560016055298,7.152229375,13.9199375,20.883390625,1.78813935416667e-06,4.845183125,3.37074875,6.65768645833333,15.8168041666667,0.486805958333333,14.58020625,0.949648458333333,2.04088270833333,7.6,1.90106395833333,0.1227793125,0.24053975,0.522782625,2.57695270833333e-07,0.1138980625,0
"300",300,0.925624796819586,36.14264,-2.12968,-2.282115,-2.70588,2.6949269142,20.776425,29.9086,128.733,28.6133,0.737957932941,1.96162021566809,0.188117041666667,0.18805275,0.1883781875,0.212643,0.310713,0.0354531344566,0.0549109610168,0.0937892781178,6.51568523142e-06,0.553798286125,7.15206541666667,13.9183422916667,20.87643875,1.76908141666667e-06,4.84446958333333,3.34191520833333,6.60299458333333,15.68895,0.4818650625,14.4649479166667,0.944172854166667,2.02309354166667,7.6,1.91740770833333,0.122791833333333,0.24054825,0.522756541666667,2.5772525e-07,0.1139030625,0
"301",301,0.998493453623318,36.14264,-2.116925,-2.270175,-2.717285,2.62612428705,20.732525,29.823,128.649,26.64425,0.737988403517,2.15536243301333,0.188203333333333,0.188142583333333,0.188419,0.212643,0.310713,0.0385642977145,0.0600571733211,0.1041633991675,6.5200031434e-06,0.535196639,7.15196,13.91727625,20.870005625,1.7502265e-06,4.84416583333333,3.31298854166667,6.54784854166667,15.561775,0.476908875,14.3496979166667,0.939737791666667,1.9980625,7.6,1.94146458333333,0.1228026875,0.240558875,0.522727020833333,2.57750166666667e-07,0.1139111875,0
"302",302,1.37625322911799,36.14264,-2.10123,-2.25405,-2.769325,2.65622964075,20.638775,29.778025,128.5395,21.3576,0.8160704642245,2.06781136138629,0.188239520833333,0.188245416666667,0.188457104166667,0.212643,0.310713,0.05038461430615,0.08976188637655,0.14781254819935,6.452636543225e-06,0.528105362445,7.151605625,13.9155002083333,20.8632439583333,1.73157647916667e-06,4.84342979166667,3.285305625,6.49464770833333,15.43528125,0.471941729166667,14.2333104166667,0.937456645833333,1.98455,7.6,1.954730625,0.122813291666667,0.240565875,0.5227041875,2.57780479166667e-07,0.113916229166667,0
"303",303,1.69089573163084,36.14264,-2.11259,-2.26596,-2.83076,2.604735080055,20.49035,29.703675,128.3955,18.45255,0.8570419090305,2.01833936513644,0.188003604166667,0.188039479166667,0.188410791666667,0.212643,0.310713,0.0498720044793,0.09167104753425,0.19291686467175,6.421466175495e-06,0.5225763363705,7.15070729166667,13.9129335416667,20.85620625,1.71308822916667e-06,4.84232958333333,3.25899,6.44352041666667,15.3095729166667,0.4669776875,14.11503125,0.938960645833333,1.98455,7.6,1.95445104166667,0.1228203125,0.2405694375,0.5226908125,2.57817395833333e-07,0.11391925,0
"304",304,1.80142856833654,36.14264,-2.13299,-2.2868,-2.84274,2.55452717962,20.322675,29.589575,128.22925,17.01815,0.8440801819605,1.98695745649565,0.1878045625,0.1878476875,0.188316104166667,0.212643,0.310713,0.0439519008695,0.0808374029375,0.19244818838485,6.49019442532e-06,0.5268364384225,7.14954229166667,13.9100277083333,20.8491820833333,1.69472916666667e-06,4.84117166666667,3.233534375,6.39368541666667,15.18470625,0.462025083333333,13.9980916666667,0.938171395833333,1.98455,7.6,1.954154375,0.122825104166667,0.240570333333333,0.522682041666667,2.57856416666667e-07,0.113922270833333,0
"305",305,1.77917339281849,36.14264,-2.14716,-2.30091,-2.817635,2.504448246505,20.1679,29.45735,128.0625,16.80725,0.801341310422,1.94094460991151,0.1876831875,0.187729,0.188226541666667,0.212643,0.310713,0.0346725529499,0.06347638056965,0.16422785208305,6.63878142372e-06,0.5389583727,7.14846791666667,13.907281875,20.8422608333333,1.67650077083333e-06,4.840029375,3.20813229166667,6.34397520833333,15.0606833333333,0.457085291666667,13.8809541666667,0.935492479166667,1.98455,7.6,1.95386708333333,0.122830229166667,0.2405721875,0.522672104166667,2.57894395833333e-07,0.1139250625,0
"306",306,1.73359258314898,36.14264,-2.159225,-2.312355,-2.77313,2.46882735944,20.0077,29.3151,127.88625,16.3715,0.729306488172,1.89568719804152,0.187609270833333,0.187654291666667,0.188149083333333,0.212643,0.310713,0.0236709925216,0.0425443204923,0.11837549860865,6.696536987235e-06,0.544709028287,7.147369375,13.9045545833333,20.8353958333333,1.65842775e-06,4.838868125,3.182958125,6.29464729166667,14.9374479166667,0.452155083333333,13.7624791666667,0.93203225,1.98441104166667,7.6,1.95358083333333,0.1228351875,0.240574145833333,0.52266275,2.57932229166667e-07,0.113927645833333,0
"307",307,1.80720529713599,36.14264,-2.167935,-2.32093,-2.8472,2.436724062095,19.845575,29.17215,127.699,16.3892,0.794716679441,1.85457563258198,0.187539375,0.187582166666667,0.1880758125,0.212643,0.310713,0.03512144462135,0.0639981405319,0.1616202826194,6.60257698335e-06,0.5339712736145,7.14619875,13.9017729166667,20.828621875,1.64052575e-06,4.83769541666667,3.15809083333333,6.24585416666667,14.81499375,0.447233666666667,13.6434875,0.926742666666667,1.97788,7.6,1.95988729166667,0.122839166666667,0.240575708333333,0.5226548125,2.57970229166667e-07,0.1139299375,0
"308",308,1.38322209230531,36.14264,-2.17857,-2.330105,-2.797055,2.442846831225,19.757725,29.029675,127.51925,19.53415,0.731610964375,2.00804826034721,0.187560541666667,0.187601875,0.188048333333333,0.212643,0.310713,0.02783012191975,0.05000578848475,0.117777267056,6.607989905725e-06,0.5359909632375,7.14527895833333,13.8993652083333,20.8220079166667,1.62280360416667e-06,4.83659895833333,3.13295208333333,6.19676020833333,14.6933166666667,0.442321895833333,13.5235979166667,0.925289854166667,1.97788,7.6,1.95961875,0.122845,0.240579145833333,0.5226434375,2.58005666666667e-07,0.113932125,0
"309",309,1.55657783337876,36.14264,-2.167305,-2.318765,-2.83479,2.453291884645,19.740975,28.9214,127.333,18.4961,0.782393543894,1.99920894745315,0.187636395833333,0.187678229166667,0.188066708333333,0.212643,0.310713,0.03716404931065,0.0681183498903,0.14542424597155,6.568130608575e-06,0.5316805695095,7.14459770833333,13.8972966666667,20.81562625,1.60529366666667e-06,4.83563520833333,3.10772541666667,6.14760958333333,14.5723770833333,0.4374144375,13.4042375,0.925280625,1.97783354166667,7.6,1.95937479166667,0.122852333333333,0.240583958333333,0.522628708333333,2.58037895833333e-07,0.1139346875,0
"310",310,1.61202635791619,36.14264,-2.167605,-2.319075,-2.82569,2.44882867013,19.70315,28.831575,127.1375,18.06695,0.770873135804,1.97737482000034,0.187619604166667,0.187662666666667,0.1880595625,0.212643,0.310713,0.0347424061972,0.06361061091065,0.138533995213,6.59389155244e-06,0.533978813576,7.14380208333333,13.8950366666667,20.8093195833333,1.58800104166667e-06,4.83464208333333,3.082966875,6.09934895833333,14.4521958333333,0.432515291666667,13.2843770833333,0.9235930625,1.97557604166667,7.6,1.9613325,0.122858708333333,0.240587333333333,0.522616541666667,2.58070916666667e-07,0.1139371875,0
"311",311,1.76064683233151,36.14264,-2.1704,-2.32222,-2.849385,2.41197131867,19.63375,28.753525,126.93,16.4173,0.781010162844,1.87253967079211,0.187570875,0.187616020833333,0.188033625,0.212643,0.310713,0.0368397791767,0.06777547521935,0.1510805770236,6.58067265988e-06,0.5253072318515,7.14280854166667,13.8924135416667,20.8030785416667,1.57091352083333e-06,4.83361854166667,3.05887041666667,6.052384375,14.33278125,0.4276275,13.1645625,0.9202768125,1.97200979166667,7.6,1.96459416666667,0.12286325,0.240587729166667,0.522608729166667,2.58105583333333e-07,0.113939895833333,0
"312",312,1.82413528752121,36.14264,-2.17879,-2.330415,-2.85697,2.38408610324,19.507175,28.6654,126.719,15.8834,0.776119562028,1.81628528642546,0.18749175,0.187530520833333,0.187982041666667,0.212643,0.310713,0.0352613262564,0.0646511105164,0.1505326343866,6.5925840246e-06,0.525668193992,7.14163270833333,13.8894620833333,20.7968635416667,1.55397354166667e-06,4.8325375,3.035374375,6.00660375,14.2142458333333,0.422763270833333,13.0453166666667,0.915989479166667,1.96777,7.6,1.96864020833333,0.122866604166667,0.240585854166667,0.522604375,2.58142125e-07,0.113942875,0
"313",313,1.28689896253709,36.14264,-2.190295,-2.34078,-2.72767,2.376823819035,19.372875,28.561025,126.495,18.44325,0.613663771905,1.87477124866099,0.187513895833333,0.187538291666667,0.1879634375,0.212643,0.310713,0.01264848843374,0.01956583800178,0.0472971852719,6.64353621137e-06,0.534146081391,7.14038958333333,13.886398125,20.7907227083333,1.53709266666667e-06,4.83148729166667,3.01217208333333,5.96150375,14.0967458333333,0.417937666666667,12.92565,0.913943354166667,1.96777,7.6,1.96835916666667,0.12286925,0.240582520833333,0.522601895833333,2.58178916666667e-07,0.1139461875,0
"314",314,0.403841908930562,36.14264,-2.176115,-2.326575,-2.55796,2.51356371465,19.363125,28.473075,126.2805,37.1176,0.474215499651,2.11072011066377,0.188434833333333,0.1879024375,0.188101666666667,0.212643,0.310713,0.0368123070972,-0.02187728537917,-0.103457202776,6.907570380665e-06,0.5627298194575,7.13958875,13.8839575,20.7849266666667,1.52029104166667e-06,4.8307175,2.98838708333333,5.91567604166667,13.98025625,0.413148104166667,12.8066166666667,0.915067958333333,1.96777,7.6,1.96811916666667,0.1228745,0.240581875,0.522592645833333,2.58210375e-07,0.113950729166667,0
"315",315,0.573841688849817,36.14264,-2.049235,-2.18563,-2.505395,2.840275875465,19.033025,28.428075,126.0975,33.39275,0.541964510205,1.42672303523234,0.1915066875,0.188698708333333,0.188407604166667,0.212644,0.310713,0.1629529939066,0.01961248664501,-0.13944041620975,5.98501581378e-06,0.4988337983505,7.13917916666667,13.8822304166667,20.7793583333333,1.50361770833333e-06,4.83010875,2.96394916666667,5.86882958333333,13.8647291666667,0.408387604166667,12.6876958333333,0.907909895833333,1.96777,7.6,1.967918125,0.122882229166667,0.240585458333333,0.522576625,2.582368125e-07,0.113955354166667,0
"316",316,0.52823142701615,36.14264,-2.04389,-2.18866,-2.3448,2.86819349106,18.27475,28.26415,125.9855,17.16085,0.213145018255,0.612264781340315,0.190088875,0.188974104166667,0.1887195,0.212644,0.310713,0.0375518596995,-0.01813253776856,-0.162280992855,4.27125357009e-06,0.356003225902,7.1391,13.881786875,20.7736022916667,1.48716897916667e-06,4.829213125,2.93853291666667,5.82005354166667,13.7500479166667,0.4036436875,12.5689458333333,0.888733520833333,1.96777,7.6,1.967741875,0.122892208333333,0.240601333333333,0.522551416666667,2.58259895833333e-07,0.1139548125,0
"317",317,0.68275324081558,36.14264,-2.025235,-2.17188,-2.464735,2.89670253953,17.641025,27.8991,125.868,51.5406,0.5097097545025,1.3945549985093,0.189613791666667,0.189112541666667,0.188949208333333,0.212644,0.310713,0.04751969205995,0.03258191314195,-0.0654545175866,5.87555959337e-06,0.495056763562,7.13908,13.8816352083333,20.7676083333333,1.47098120833333e-06,4.82797166666667,2.9130975,5.77096041666667,13.6361333333333,0.398913,12.4504229166667,0.878280583333333,1.96777,7.6,1.96755854166667,0.122903479166667,0.240621854166667,0.522524520833333,2.58283979166667e-07,0.113949854166667,0
"318",318,1.06797947029135,36.14264,-2.006715,-2.153845,-2.631485,2.902929811745,17.809625,27.5972,125.64625,26.833,0.7606668228265,1.73720492166139,0.189363270833333,0.189154041666667,0.189078854166667,0.212644,0.310713,0.0660450015541,0.09798148673085,0.10464112090905,5.94167540668e-06,0.491992818365,7.139031875,13.8812772916667,20.7621760416667,1.455007375e-06,4.827191875,2.88844270833333,5.723165625,13.5230583333333,0.394204416666667,12.3313979166667,0.882339,1.96777,7.6,1.96739625,0.122913125,0.240637416666667,0.522499354166667,2.58305208333333e-07,0.1139498125,0
"319",319,1.19949906498108,36.14264,-2.007875,-2.155645,-2.626755,2.907816777605,17.9928,27.410525,125.3775,24.52715,0.7587002646585,1.83231519991315,0.1891773125,0.189117604166667,0.18913225,0.212644,0.310713,0.0549467996123,0.0921390768435,0.11492873537365,5.994297452795e-06,0.4966795527345,7.138966875,13.8807614583333,20.756920625,1.43919822916667e-06,4.82651145833333,2.86436833333333,5.67629375,13.4108666666667,0.389525916666667,12.2125125,0.8857145,1.96777,7.6,1.96723770833333,0.122922375,0.240650791666667,0.522475770833333,2.58326145833333e-07,0.113950875,0
"320",320,1.07880880488017,36.14264,-2.007355,-2.155475,-2.569445,2.89010388858,18.219175,27.312775,125.08575,36.8684,0.6622286617155,2.08119433850448,0.189083229166667,0.189095229166667,0.189178458333333,0.212644,0.310713,0.033160303519395,0.05869242474435,0.07101658166511,5.984865713595e-06,0.4993532418585,7.13885291666667,13.8800679166667,20.751825625,1.423560125e-06,4.82591145833333,2.840841875,5.63027770833333,13.29955,0.384877791666667,12.0943395833333,0.890648770833333,1.96777,7.6,1.96707916666667,0.122931104166667,0.240661708333333,0.522453895833333,2.58346916666667e-07,0.113952979166667,0
"321",321,1.14306527733962,36.14264,-1.99947,-2.14748,-2.587585,2.92557221224,18.480075,27.316875,124.803,24.58305,0.709157755948,1.94903249018957,0.189160708333333,0.1891683125,0.189249270833333,0.212644,0.310713,0.0440765741944,0.0784679808068,0.0999530785208,5.8488815152e-06,0.486654120728,7.138773125,13.8794489583333,20.7469572916667,1.40813458333333e-06,4.82544708333333,2.81760916666667,5.58473083333333,13.1890458333333,0.380256333333333,11.9761666666667,0.893588895833333,1.96777,7.6,1.966933125,0.1229395625,0.24067225,0.522431770833333,2.58366166666667e-07,0.113956104166667,0
"322",322,1.06599599411267,36.14264,-1.998225,-2.146485,-2.568275,2.928194550695,18.596425,27.343225,124.5415,25.8062,0.6740145678205,1.95964898486766,0.189107958333333,0.189138625,0.189291291666667,0.212644,0.310713,0.03511304842495,0.06398038382225,0.09249519280205,5.78330598773e-06,0.4824213185035,7.138623125,13.8787502083333,20.7420491666667,1.39289352083333e-06,4.824856875,2.79468,5.539674375,13.0794125,0.375665729166667,11.85839375,0.893883208333333,1.96777,7.6,1.96677875,0.122947604166667,0.240682708333333,0.522411270833333,2.58386375e-07,0.1139580625,0
"323",323,1.27672180944678,36.14264,-1.995665,-2.14386,-2.61664,2.9376444776,18.66145,27.37935,124.307,23.38085,0.756085122065,1.94774516582583,0.189116916666667,0.189145541666667,0.189303604166667,0.212644,0.310713,0.0469512873655,0.085793788115,0.135630121466,5.8752495998e-06,0.48770392342,7.13847083333333,13.87809875,20.7372414583333,1.37782502083333e-06,4.824295,2.77200791666667,5.49501770833333,12.9706479166667,0.371108854166667,11.7409270833333,0.8939120625,1.96777,7.6,1.96662895833333,0.122955375,0.240693354166667,0.522390916666667,2.58406166666667e-07,0.113960145833333,0
"324",324,1.19229592419584,36.14264,-1.99721,-2.145535,-2.65151,2.92805606651,18.787125,27.416175,124.092,25.0183,0.790391491831,2.04929694612555,0.189069645833333,0.189108625,0.189298520833333,0.212644,0.310713,0.0507553674146,0.0940664516781,0.1626547658886,5.83956312633e-06,0.482909200308,7.13830333333333,13.87745125,20.7325270833333,1.36297345833333e-06,4.82372854166667,2.74965729166667,5.45086958333333,12.8626895833333,0.366581854166667,11.62420625,0.895231520833333,1.96777,7.6,1.966480625,0.122962875,0.240703645833333,0.5223711875,2.58425625e-07,0.113962020833333,0
"325",325,1.4516379349218,36.14264,-1.99713,-2.145435,-2.638405,2.924005422345,18.791575,27.4648,123.9025,21.53505,0.778441950449,1.87353446329794,0.189058125,0.189097104166667,0.189294208333333,0.212644,0.310713,0.0484198585166,0.08953809126,0.15276654143855,5.891370745565e-06,0.48771303174,7.13816375,13.8769064583333,20.7279275,1.34836064583333e-06,4.82318666666667,2.72747770833333,5.40706541666667,12.75551875,0.362083625,11.50793125,0.894335145833333,1.96777,7.6,1.966339375,0.1229703125,0.240714458333333,0.5223510625,2.58444125e-07,0.113963895833333,0
"326",326,1.13694838420368,36.14264,-2.00317,-2.15178,-2.602095,2.907898445205,18.7861,27.48485,123.731,24.2292,0.7186509263055,1.94079638605827,0.188994708333333,0.189037916666667,0.18928425,0.212644,0.310713,0.0375929545697,0.0693317799561,0.12386146770235,5.87546965718e-06,0.4878575417005,7.13796666666667,13.8762147916667,20.7233295833333,1.333988625e-06,4.82255833333333,2.70558895833333,5.36388625,12.6491375,0.3576151875,11.3917270833333,0.893291666666667,1.96777,7.6,1.966190625,0.122977395833333,0.240724395833333,0.5223330625,2.58463729166667e-07,0.113964895833333,0
"327",327,1.31298293730788,36.14264,-2.001585,-2.150125,-2.643005,2.91238423096,18.84045,27.5027,123.57175,22.42075,0.773406021864,1.93024681743583,0.188985020833333,0.189030229166667,0.189281958333333,0.212644,0.310713,0.0456831524631,0.0848301468078,0.1560652382157,5.88725512529e-06,0.486821384278,7.13776166666667,13.8753547916667,20.71892,1.3198710625e-06,4.82201458333333,2.68397270833333,5.32141666666667,12.5435479166667,0.353176333333333,11.27596875,0.893075666666667,1.96777,7.6,1.96604458333333,0.122984333333333,0.240731979166667,0.522316520833333,2.58482916666667e-07,0.1139669375,0
