"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"280",280,1.67178983876935,53.19126,-2.757005,-2.763725,-3.021605,1.0656255904385,20.72585,31.0627,119.44925,5.442835,0.293078769438,1.09456572889717,0.185488020833333,0.185564166666667,0.1860685,0.21265,0.310713,0.0262957178211,0.0458521131796,0.2109848263523,7.12899117749e-06,0.009938805394245,9.235345625,13.76562625,23.1901445833333,4.42434958333333e-05,0.108494777083333,4.83843875,7.75508541666667,18.2960395833333,0.5826205,0.246706541666667,0.831641854166667,2.14587,7.6,1.71450979166667,0.160265854166667,0.2514984375,0.586157416666667,2.71803895833333e-07,0.00207805375,0
"281",281,0.938754370918249,53.63442,-2.796885,-2.80119,-3.080455,0.97805942258,20.391375,30.907625,119.0125,9.05084,0.288590479617,1.16742386976778,0.1853064375,0.185384520833333,0.1858428125,0.21265,0.310713,0.0285077691733,0.04868784790165,0.2007826794903,7.383250289545e-06,0.010604286251875,9.2339425,13.7623975,23.179530625,4.42099875e-05,0.108593033333333,4.797929375,7.69074708333333,18.1494520833333,0.577708291666667,0.246405604166667,0.824227375,2.14574729166667,7.6,1.71416854166667,0.160279375,0.251506395833333,0.586133916666667,2.71858e-07,0.00207987895833333,0
"282",282,1.89289482982581,53.63442,-2.830265,-2.834595,-3.11311,0.876462794635,20.050175,30.87485,118.485,4.413355,0.259998147787,0.796471804874513,0.185103083333333,0.185177479166667,0.185603583333333,0.21265,0.310713,0.0246860777005,0.0432208868985,0.1816421863125,7.28067869375e-06,0.01044157113864,9.23202895833333,13.758784375,23.16899625,4.41769e-05,0.1086363875,4.75855729166667,7.62781583333333,18.00354375,0.572748,0.2460961875,0.818909583333333,2.139535625,7.6,1.71852645833333,0.160288583333333,0.251512583333333,0.5861175625,2.71915229166667e-07,0.00208098666666667,0
"283",283,2.03041937946157,53.63442,-2.87211,-2.87638,-3.127835,0.7928173394665,19.57505,30.7735,117.9425,3.696455,0.231484605913,0.677043700999229,0.184905416666667,0.184974083333333,0.185374083333333,0.21265,0.310713,0.02119640208878,0.0373936190925,0.1623023590743,7.387346038845e-06,0.01058457733561,9.22921125,13.7543285416667,23.1585097916667,4.41441708333333e-05,0.10860511875,4.72184104166667,7.56805979166667,17.8584041666667,0.567752208333333,0.245609166666667,0.815551375,2.11853770833333,7.6,1.735426875,0.160289604166667,0.251513375,0.586115666666667,2.71978729166667e-07,0.002081081875,0
"284",284,1.54827447199437,53.63442,-2.90991,-2.91412,-3.1245,0.728603958606,19.23515,30.622225,117.402,4.213095,0.19482030933,0.79502108695194,0.184754020833333,0.1848124375,0.185177666666667,0.21265,0.310713,0.01708108061895,0.03009168147765,0.13694969983335,7.464937711065e-06,0.010690472117415,9.226450625,13.7499210416667,23.148141875,4.41117875e-05,0.108572489583333,4.685434375,7.50884,17.7141333333333,0.562736375,0.2451273125,0.804892625,2.11279916666667,7.6,1.73944666666667,0.160290625,0.2515140625,0.586113729166667,2.72041645833333e-07,0.00208114270833333,0
"285",285,2.01309559992707,53.63442,-2.93981,-2.943955,-3.15847,0.6663701511,18.78495,30.464725,116.841,3.27843,0.18978772961445,0.554326456090542,0.184618270833333,0.184667666666667,0.184999291666667,0.21265,0.310713,0.01774380812398,0.03057446071165,0.1308151626569,7.441333930945e-06,0.010647000041585,9.22344333333333,13.7452954166667,23.137873125,4.40797395833333e-05,0.108532135416667,4.65001354166667,7.45088520833333,17.5707208333333,0.557696479166667,0.244589833333333,0.802478604166667,2.09085791666667,7.6,1.75743104166667,0.160289625,0.2515131875,0.586115770833333,2.72105645833333e-07,0.00208112583333333,0
"286",286,0.442009085352089,53.63442,-2.970045,-2.974095,-2.87681,0.928063683651,18.277475,30.324225,116.25625,4.821635,0.04853419861121,0.794525513369171,0.20474125,0.186953666666667,0.1850889375,0.2126541875,0.310713,0.07414135341506,-0.00642592294611,-0.02913428295206,3.579800215479e-06,0.005149111609993,9.22059270833333,13.7408225,23.1276816666667,4.40479625e-05,0.10848465,4.61441104166667,7.39299895833333,17.4283708333333,0.55265575,0.243926479166667,0.7972098125,2.07722333333333,7.6,1.76847833333333,0.160289354166667,0.251512854166667,0.586116458333333,2.72168708333333e-07,0.00208096583333333,0
"287",287,1.04613396653996,54.27502,-2.28013,-2.32733,-2.753435,1.823667734781,18.963,30.31135,115.687,17.7795,0.558348576504,2.15133596673184,0.224716916666667,0.189235583333333,0.185641354166667,0.21266,0.310713,0.6396995244705,0.1636786080932,-0.2563811016855,7.743198859805e-06,0.011344780110725,9.218963125,13.73760125,23.1177683333333,4.40164895833333e-05,0.108742672916667,4.57624375,7.33244833333333,17.2872083333333,0.547606104166667,0.243199895833333,0.794836895833333,2.05914333333333,7.6,1.783665625,0.1602986875,0.251518958333333,0.5860973125,2.722209375e-07,0.00208478145833333,0
"288",288,1.44742824384209,55.22106,-2.283685,-2.31716,-2.82761,1.845834897227,19.69585,30.5143,115.15225,14.7388,0.6017874395335,1.94242832806159,0.215588625,0.188358291666667,0.186093041666667,0.21266,0.310713,0.5884221935925,0.11240374729325,-0.10957781769915,7.193230868705e-06,0.01053274292564,9.21747625,13.734664375,23.108176875,4.39854291666667e-05,0.109345279166667,4.53854166666667,7.2721925,17.1471270833333,0.5425285625,0.242520833333333,0.795130208333333,2.04112125,7.6,1.79914770833333,0.160307791666667,0.2515250625,0.586073229166667,2.72268583333333e-07,0.00209361208333333,0
"289",289,1.70083315840932,55.44348,-2.30984,-2.3168,-2.89489,1.8444553646185,19.97095,30.801975,114.654,12.25745,0.6056602779995,1.67005583160449,0.2074379375,0.187846229166667,0.186339666666667,0.21266,0.310713,0.526834266304,0.0877866282485,-0.018604036913,6.60013559696e-06,0.009636055335635,9.21536833333333,13.7312135416667,23.0985714583333,4.39547479166667e-05,0.109701929166667,4.502645,7.213825,17.00804375,0.537431958333333,0.241817229166667,0.799277604166667,2.02587395833333,7.6,1.81237625,0.1603116875,0.2515290625,0.586059625,2.72321458333333e-07,0.00209905770833333,0
"290",290,2.00602760369709,55.86946,-2.359155,-2.34102,-2.935465,1.73435101383,19.951675,31.06825,114.198,9.734915,0.5673508593375,1.39431318781694,0.200483458333333,0.187481145833333,0.186458083333333,0.21266,0.310713,0.428703331765,0.08317915752875,0.045876083101,6.58537286175e-06,0.009585683097375,9.21291333333333,13.7274683333333,23.0889810416667,4.39243833333333e-05,0.109904995833333,4.467995625,7.15681083333333,16.87003125,0.532328958333333,0.241035125,0.800616666666667,2.01326479166667,7.6,1.823501875,0.160312791666667,0.251531916666667,0.586052583333333,2.72377145833333e-07,0.00210237583333333,0
"291",291,2.24736682846986,59.45512,-2.42949,-2.418935,-2.924455,1.4852025815135,19.64415,31.236675,113.765,7.253365,0.444961580497,1.1116808616069,0.1951574375,0.1871394375,0.186479041666667,0.21266,0.310713,0.297171253294,0.06859510496195,0.06984990218355,6.77842475041e-06,0.009338300975775,9.20995604166667,13.723185625,23.0794166666667,4.38942625e-05,0.110008052083333,4.43487666666667,7.10181666666667,16.7331708333333,0.527235625,0.240196520833333,0.796655375,2.00832,7.6,1.8276825,0.160309666666667,0.251531375,0.586054354166667,2.72436895833333e-07,0.00210433666666667,0
"292",292,1.9146722294183,60.6001,-2.50915,-2.505605,-3.023485,1.332302764696,19.441775,31.284125,113.38125,7.68374,0.4341413370155,1.1604333376549,0.1914304375,0.186785833333333,0.186416479166667,0.21266,0.310713,0.206981377376,0.07869688480745,0.1391208767997,6.81304154827e-06,0.00933520908197,9.207589375,13.7193772916667,23.0699166666667,4.38644104166667e-05,0.11006811875,4.400505625,7.04596791666667,16.5973645833333,0.522150333333333,0.2393321875,0.793656854166667,2.00811,7.6,1.82730604166667,0.160311666666667,0.2515334375,0.586048854166667,2.72492875e-07,0.002105640625,0
"293",293,1.97518122714846,61.28476,-2.59141,-2.59227,-3.04595,1.187537752855,19.206775,31.269825,113.006,6.653685,0.3744930667485,1.01763530327783,0.188915583333333,0.18641625,0.186286,0.21266,0.310713,0.13544796913635,0.0717668725153,0.1577567137158,6.95982826846e-06,0.009514127885715,9.20524208333333,13.7155916666667,23.06050125,4.38348583333333e-05,0.110117108333333,4.366414375,6.99062958333333,16.4625208333333,0.517068166666667,0.238441145833333,0.7925446875,1.998020625,7.6,1.83615041666667,0.160314020833333,0.2515355625,0.5860435,2.72548458333333e-07,0.002106800625,0
"294",294,2.19076346599631,61.77248,-2.66719,-2.670045,-3.077585,1.061720079825,18.8393,31.219125,112.62525,5.385125,0.331268609928,0.823613006548875,0.187279354166667,0.186062229166667,0.186113229166667,0.21266,0.310713,0.0866398268472,0.0653775372906,0.169592739775,7.07572875962e-06,0.00965155895081,9.20243541666667,13.7113747916667,23.051141875,4.38055541666667e-05,0.110116416666667,4.33380458333333,6.93704625,16.32870625,0.512001291666667,0.2374925,0.787016541666667,1.98767770833333,7.6,1.84547875,0.160312145833333,0.251534666666667,0.586045520833333,2.72607229166667e-07,0.00210729791666667,0
"295",295,1.90715170449332,61.9091,-2.732295,-2.735705,-3.089285,0.9622009013725,18.499775,31.0886,112.24175,5.469795,0.289316191874,0.833448661828562,0.186268291666667,0.185749125,0.1859275625,0.21266,0.310713,0.05596188570985,0.05661731889135,0.16689287581465,7.221246189995e-06,0.00983719961598,9.19946354166667,13.7069875,23.0418429166667,4.37764791666667e-05,0.110087770833333,4.30185354166667,6.884433125,16.19595625,0.506955708333333,0.236580791666667,0.7778768125,1.98616,7.6,1.84651166666667,0.160308729166667,0.251532791666667,0.586051020833333,2.72667166666667e-07,0.00210739854166667,0
"296",296,2.01457208151666,61.9091,-2.786265,-2.789675,-3.111255,0.882950094153,18.2286,30.9174,111.8565,4.63109,0.2614797425875,0.786272902447688,0.185647875,0.185483479166667,0.185735875,0.21266,0.310713,0.03871861710985,0.0505832773734,0.1622906144817,7.26178038091e-06,0.00988002384027,9.19671354166667,13.7028172916667,23.0326008333333,4.37476020833333e-05,0.110058895833333,4.26958666666667,6.831678125,16.0642875,0.501933166666667,0.2356511875,0.77040475,1.98606541666667,7.6,1.84611833333333,0.1603069375,0.251531979166667,0.586053333333333,2.72725333333333e-07,0.00210748333333333,0
"297",297,2.16251975071009,61.9091,-2.82913,-2.832395,-3.118855,0.813437582659,17.933575,30.719425,111.455,3.885875,0.229646090665,0.704307495236625,0.185297520833333,0.185256791666667,0.1855476875,0.21266,0.310713,0.0291158575269,0.0425995993345,0.1480338241459,7.27479813422e-06,0.00988983435127,9.19395854166667,13.6986047916667,23.0234227083333,4.3718925e-05,0.110022633333333,4.23767291666667,6.77959916666667,15.9337104166667,0.4969375,0.234682666666667,0.765425854166667,1.98160958333333,7.6,1.84995791666667,0.16030525,0.251530666666667,0.586056354166667,2.727835e-07,0.002107466875,0
"298",298,1.8024399591506,61.9091,-2.86642,-2.8696,-3.11655,0.755498893578,17.60815,30.48865,111.03075,4.18379,0.1965485004054,0.629087772234417,0.185060541666667,0.185068041666667,0.185370833333333,0.21266,0.310713,0.0221987691783,0.0345651308145,0.1298492735826,7.30640765283e-06,0.00992766979347,9.19108333333333,13.6942004166667,23.0142977083333,4.36904104166667e-05,0.10997579375,4.20639583333333,6.72862583333333,15.8042645833333,0.4919734375,0.233719145833333,0.7582076875,1.98098,7.6,1.85002479166667,0.1603025,0.251527604166667,0.586062229166667,2.72842666666667e-07,0.00210730958333333,0
"299",299,1.32318979178298,61.9091,-2.898515,-2.901635,-3.145275,0.705763729398,17.4099,30.25905,110.6125,5.081235,0.1930768726244,0.784736445181677,0.184875541666667,0.184906333333333,0.185209041666667,0.21266,0.310713,0.0211076086044,0.0340768433147,0.1278742215077,7.37404458177e-06,0.01001065699348,9.18906791666667,13.69058625,23.0052441666667,4.366213125e-05,0.1099342875,4.17361708333333,6.67614291666667,15.6758395833333,0.487031291666667,0.232709854166667,0.7541389375,1.97407479166667,7.6,1.85595604166667,0.1603070625,0.2515291875,0.586056208333333,2.72895979166667e-07,0.00210717145833333,0
"300",300,0.966005606306786,61.9091,-2.92883,-2.93185,-3.13541,0.6661212458655,17.282825,30.060425,110.2155,6.105975,0.16169783279985,0.851186872872393,0.184733958333333,0.1847785,0.185074854166667,0.21266,0.310713,0.01608518278563,0.0269966652912,0.10870191512925,7.29779815494e-06,0.00990676332384,9.18831,13.6884114583333,22.9963158333333,4.36342e-05,0.10991356875,4.1385875,6.62089333333333,15.548275,0.482092083333333,0.231660125,0.753499458333333,1.95879,7.6,1.87045541666667,0.160322333333333,0.251540083333333,0.5860300625,2.72938916666667e-07,0.00210724541666667,0
"301",301,1.03898744408006,61.9091,-2.94925,-2.95238,-3.152225,0.6189580835235,17.172575,29.8872,109.8225,5.327605,0.15293689817445,0.749885598152198,0.184621395833333,0.184671041666667,0.184955354166667,0.21266,0.310713,0.014946573173175,0.0255674590749,0.10265953697325,7.35297299208e-06,0.009755963914005,9.18778375,13.6868297916667,22.98753625,4.36067270833333e-05,0.109897958333333,4.103404375,6.56521229166667,15.4214229166667,0.477137666666667,0.230591791666667,0.746063770833333,1.95879,7.6,1.87018583333333,0.160338729166667,0.251555770833333,0.585997875,2.72978375e-07,0.00210737229166667,0
"302",302,1.43011294267878,61.9091,-2.971115,-2.974245,-3.18682,0.583279310409,16.952875,29.71015,109.4,3.99253,0.15864154703925,0.600038090214398,0.184512270833333,0.184558625,0.184829708333333,0.21266,0.310713,0.016462739947875,0.027652468575,0.1047599614119,7.361585960205e-06,0.009758914131795,9.18664375,13.6844864583333,22.9788908333333,4.35797145833333e-05,0.1098579375,4.06980729166667,6.511463125,15.2953020833333,0.472173083333333,0.2294611875,0.7393466875,1.95879,7.6,1.86988583333333,0.160349729166667,0.251565770833333,0.585977041666667,2.730220625e-07,0.00210719333333333,0
"303",303,1.76745346487476,61.9091,-2.9944,-2.99751,-3.22236,0.5469445394305,16.665775,29.513875,108.946,3.328735,0.1613521262517,0.508837530728398,0.184396020833333,0.184439770833333,0.184702583333333,0.21266,0.310713,0.017232827062405,0.0287873732876,0.1056648642002,7.292828832405e-06,0.00965985337461,9.18476333333333,13.6814370833333,22.9703635416667,4.35530958333333e-05,0.109800777083333,4.03795916666667,6.45977354166667,15.1700125,0.467209875,0.228235666666667,0.733401604166667,1.95879,7.6,1.86955291666667,0.160354020833333,0.251570895833333,0.585968041666667,2.73070770833333e-07,0.00210680833333333,0
"304",304,1.87981715804551,61.9091,-3.01764,-3.020725,-3.23375,0.5129141215235,16.3585,29.293575,108.4695,2.91295,0.15045027895135,0.458093006327912,0.184297416666667,0.184332916666667,0.184579166666667,0.21266,0.310713,0.016230417013625,0.0267581991882,0.0978108293817,7.281847589495e-06,0.00964352709418,9.18251625,13.6780627083333,22.961948125,4.35268166666667e-05,0.109735383333333,4.0072025,6.409378125,15.04560625,0.462258875,0.227057145833333,0.727533958333333,1.95879,7.6,1.86920416666667,0.160354541666667,0.251573541666667,0.585965270833333,2.73121625e-07,0.00210632270833333,0
"305",305,1.84903023464484,61.9091,-3.03909,-3.042145,-3.23142,0.481425648793,16.0753,29.058275,107.984,2.69025,0.1327292332969,0.426059640740406,0.184203375,0.184233375,0.184464729166667,0.21266,0.310713,0.01384599565883,0.02284278034765,0.08630785441785,7.343755007965e-06,0.009725218247475,9.180410625,13.6748604166667,22.953638125,4.35008854166667e-05,0.10966723125,3.97648333333333,6.35912354166667,14.9221041666667,0.457320291666667,0.225803833333333,0.721739416666667,1.95879,7.6,1.86886625,0.1603560625,0.2515771875,0.5859606875,2.73171104166667e-07,0.00210578666666667,0
"306",306,1.78645013217759,61.9091,-3.059435,-3.062455,-3.223595,0.4545139972995,15.801425,28.814625,107.48425,2.42528,0.11050408715085,0.391542478566254,0.184120854166667,0.184144541666667,0.184358708333333,0.21266,0.310713,0.011020576389075,0.018123745275045,0.07175497095945,7.24827582693e-06,0.009597595985055,9.17831770833333,13.6717104166667,22.9454552083333,4.34753333333333e-05,0.10959746875,3.94602979166667,6.309263125,14.7994666666667,0.452391,0.224517791666667,0.716291395833333,1.95879,7.6,1.86853270833333,0.1603573125,0.251580958333333,0.585956291666667,2.73219791666667e-07,0.00210522041666667,0
"307",307,1.8772384923981,61.9091,-3.077435,-3.080445,-3.261315,0.428863134326,15.5382,28.566275,106.9685,2.3949,0.1210139033039,0.372338628600954,0.184048125,0.184064854166667,0.1842591875,0.21266,0.310713,0.01344322633781,0.02149433020185,0.0765027777142,7.227983371825e-06,0.00956624319597,9.17616916666667,13.668535,22.9373847916667,4.3450175e-05,0.109526529166667,3.91594666666667,6.25994875,14.67766875,0.447469791666667,0.223225770833333,0.711190208333333,1.95879,7.6,1.86820104166667,0.1603578125,0.251584104166667,0.585953166666667,2.73268395833333e-07,0.00210463708333333,0
"308",308,1.44118409378091,61.9091,-3.09541,-3.098365,-3.254525,0.408691218068,15.337725,28.317125,106.4565,2.662395,0.1043885852899,0.41963459761151,0.183982020833333,0.183995625,0.1841728125,0.21266,0.310713,0.011411749124295,0.018129312938345,0.06534573885845,7.174460788635e-06,0.009494576030795,9.17437604166667,13.6657370833333,22.929453125,4.34254229166667e-05,0.109457925,3.88547791666667,6.21035416666667,14.5567208333333,0.442558375,0.221889854166667,0.706374895833333,1.95879,7.6,1.86788854166667,0.1603609375,0.251589291666667,0.5859454375,2.73314020833333e-07,0.00210405979166667,0
"309",309,1.62130836252455,61.9091,-3.10955,-3.11247,-3.276425,0.388943304421,15.159,28.0824,105.94575,2.420215,0.1070833739822,0.383260674782567,0.183915166666667,0.183930208333333,0.184094916666667,0.21266,0.310713,0.012011311682405,0.019215342748315,0.0663335845795,7.19260142146e-06,0.00951596581719,9.172838125,13.6632239583333,22.9216697916667,4.340113125e-05,0.109391629166667,3.8548675,6.16071770833333,14.4365333333333,0.437651666666667,0.220537895833333,0.7018046875,1.95879,7.6,1.86759520833333,0.160366083333333,0.251596083333333,0.5859340625,2.733570625e-07,0.00210349666666667,0
"310",310,1.68051393091148,61.9091,-3.124375,-3.12723,-3.280995,0.3693827783375,14.960925,27.854175,105.42775,2.213985,0.09881845064725,0.353297768331998,0.183848708333333,0.183864916666667,0.184018020833333,0.21266,0.310713,0.010958079895125,0.017644823425325,0.06071773185525,7.174471201275e-06,0.009490616936675,9.171151875,13.6605289583333,22.9140283333333,4.337728125e-05,0.109323416666667,3.82483770833333,6.11197395833333,14.3171791666667,0.432752541666667,0.219127375,0.6974606875,1.95879,7.6,1.86729583333333,0.160369791666667,0.251601041666667,0.5859259375,2.73400666666667e-07,0.00210291104166667,0
"311",311,1.83601372139594,61.9091,-3.138975,-3.14032,-3.31763,0.359432150071,14.777875,27.6982,104.90125,2.025465,0.1008998523799,0.316883316568277,0.183774208333333,0.183796479166667,0.183944979166667,0.21266,0.310713,0.01146174179262,0.01853916476133,0.0612445452366,7.31229119626e-06,0.0096471726727,9.1692,13.6574679166667,22.9065279166667,4.33538666666667e-05,0.109254045833333,3.7956425,6.0645225,14.1986416666667,0.4278650625,0.217707291666667,0.693733916666667,1.95879,7.6,1.86698625,0.160371041666667,0.251602895833333,0.585923395833333,2.734460625e-07,0.00210232104166667,0
"312",312,1.90050232852959,61.9091,-3.15329,-3.154575,-3.327405,0.345076292888,14.609675,27.582475,104.39975,1.892335,0.096962113291,0.299563237239322,0.183704458333333,0.183731333333333,0.183875125,0.21266,0.310713,0.010848910862825,0.01778705631833,0.0587100591266,7.28425403125e-06,0.00960888842632,9.16702833333333,13.65410125,22.8991327083333,4.33307958333333e-05,0.10918393125,3.767204375,6.01825395833333,14.081025,0.423001125,0.216276729166667,0.690530916666667,1.95879,7.6,1.86666541666667,0.160370166666667,0.2516020625,0.5859256875,2.73493125e-07,0.00210173208333333,0
"313",313,1.32464281962191,61.9091,-3.166785,-3.168035,-3.29057,0.3338186951135,14.4446,27.451175,103.9025,1.95937,0.06774783409315,0.306238356038044,0.183659979166667,0.183684333333333,0.1838141875,0.21266,0.310713,0.006783206189255,0.01131396231919,0.04038189386845,7.0202196332e-06,0.00926170048979,9.16477729166667,13.6506110416667,22.8918133333333,4.33079604166667e-05,0.109114345833333,3.739119375,5.97266979166667,13.96445625,0.418175541666667,0.214842979166667,0.687426458333333,1.95879,7.6,1.86634125,0.160368625,0.2516,0.585929979166667,2.73540645833333e-07,0.002101153125,0
"314",314,0.419893664229511,61.9091,-3.17628,-3.177515,-3.23418,0.3560319741635,14.342325,27.315325,103.416,3.60275,0.0487747697669,0.397319789086289,0.184358145833333,0.183735875,0.1837804375,0.21266,0.310713,0.02064776650545,0.00467338163922,0.01430537314957,6.92661227646e-06,0.00914136333782,9.16306104166667,13.6476416666667,22.8845770833333,4.328536875e-05,0.109048666666667,3.710244375,5.926380625,13.8489270833333,0.413386083333333,0.213335791666667,0.684431166666667,1.95879,7.6,1.866044375,0.160371479166667,0.251600979166667,0.585926645833333,2.73584104166667e-07,0.00210059604166667,0
"315",315,0.594694761647829,61.9091,-3.017325,-3.013585,-3.15398,0.4792944889535,14.4228,27.21025,102.952,4.98317,0.08335732973325,0.61393899440506,0.1879430625,0.18416175,0.18381675,0.212661,0.310713,0.09663202850295,0.00423716770483,-0.02713575658585,7.277880933935e-06,0.009616554455975,9.16207333333333,13.6454635416667,22.8774485416667,4.32631e-05,0.108993691666667,3.680490625,5.87910145833333,13.734325,0.408625833333333,0.211853375,0.681613291666667,1.95879,7.6,1.865788125,0.160380395833333,0.251606770833333,0.585912354166667,2.73621791666667e-07,0.00210013958333333,0
"316",316,0.533379477583722,61.9091,-3.036355,-3.03498,-3.12897,0.459483556889,14.46735,27.1362,102.5255,3.870655,0.04846608367985,0.464746196365193,0.186975958333333,0.184182125,0.1838644375,0.212661,0.310713,0.06309567931815,0.002075846748796,-0.02509108808585,6.34029153956e-06,0.008379350155735,9.16194,13.6449422916667,22.87046625,4.32412791666667e-05,0.1089446125,3.64942625,5.82993604166667,13.6205729166667,0.4038813125,0.21033025,0.6788520625,1.95879,7.6,1.86559583333333,0.160395083333333,0.251625458333333,0.5858795,2.73649895833333e-07,0.002099700625,0
"317",317,0.704995412255608,61.9091,-3.05136,-3.051445,-3.17158,0.44216689512,14.4604,27.06505,102.1125,6.555785,0.0684364065294,0.560962199314719,0.186211125,0.184174895833333,0.183895125,0.212661,0.310713,0.05718395915465,0.00903586609469,-0.00729428191891,7.195155264755e-06,0.00950372341863,9.16189604166667,13.6447495833333,22.863633125,4.32199270833333e-05,0.108890014583333,3.618309375,5.78047583333333,13.5076041666667,0.399150479166667,0.208777541666667,0.676142083333333,1.95879,7.6,1.86541895833333,0.1604096875,0.251646854166667,0.585843979166667,2.73675895833333e-07,0.00209916291666667,0
"318",318,1.1069436702919,61.9091,-3.070735,-3.07179,-3.23992,0.41910619731,14.571925,27.008275,101.6875,3.17244,0.094378516227,0.489523093336405,0.1854856875,0.1841225625,0.183901395833333,0.212661,0.310713,0.0459338714303,0.01782746756359,0.0208937046935,7.36132113562e-06,0.00971606832103,9.16172354166667,13.6442504166667,22.8569414583333,4.31990291666667e-05,0.10883764375,3.58818645833333,5.73230833333333,13.3954833333333,0.394441708333333,0.207183041666667,0.673486666666667,1.95879,7.6,1.86523479166667,0.160423291666667,0.251665208333333,0.585812583333333,2.73702833333333e-07,0.00209866479166667,0
"319",319,1.23985006594539,61.9091,-3.09482,-3.09635,-3.25025,0.3967728741135,14.540675,26.953725,101.2625,2.682625,0.0861938755119,0.432273935256663,0.184924895833333,0.184043041666667,0.1838874375,0.212661,0.310713,0.0333461940093,0.0171054992349,0.0260269905051,7.356449839005e-06,0.00970788548709,9.16138291666667,13.6435077083333,22.8503575,4.31784666666667e-05,0.1087843125,3.55879770833333,5.68506541666667,13.2842708333333,0.389763166666667,0.205614791666667,0.670888875,1.95879,7.6,1.86504395833333,0.160435375,0.251681375,0.585784895833333,2.73731e-07,0.00209816083333333,0
"320",320,1.12784717556507,61.9091,-3.11546,-3.11712,-3.250385,0.3770514212955,14.4573,26.8918,100.8365,3.635975,0.072225514704,0.4248783815309,0.184506895833333,0.183964354166667,0.183866145833333,0.212661,0.310713,0.02252824435119,0.014391658200605,0.02583336831938,7.173100280005e-06,0.009465015915895,9.16084708333333,13.6425220833333,22.8438908333333,4.315825625e-05,0.108729627083333,3.53009791666667,5.63868,13.173975,0.3851145625,0.20402125,0.668347958333333,1.95879,7.6,1.86484479166667,0.1604455,0.251695375,0.585761208333333,2.73760145833333e-07,0.002097645625,0
"321",321,1.17295114933275,61.9091,-3.132925,-3.134535,-3.264005,0.363349535095,14.41445,26.825825,100.4165,2.36509,0.0703461053143,0.392041651528159,0.1842151875,0.183892708333333,0.183841625,0.212661,0.310713,0.01709821616139,0.0142103319219,0.0296750887035,7.10726172421e-06,0.00935539731707,9.16027958333333,13.6415725,22.8375522916667,4.31384604166667e-05,0.1086755,3.50175645833333,5.59277020833333,13.0645270833333,0.380493041666667,0.20240325,0.665862166666667,1.95879,7.6,1.86464916666667,0.160454979166667,0.251709291666667,0.585738270833333,2.73789e-07,0.00209713479166667,0
"322",322,1.10109734699443,61.9091,-3.147835,-3.149285,-3.270205,0.350020545984,14.321025,26.7525,99.99875,2.352945,0.0642408679996,0.376174632450705,0.183987520833333,0.1838238125,0.183813125,0.212661,0.310713,0.01209454006852,0.01275361314852,0.0301650259453,7.0057388079e-06,0.0092207155556,9.1596725,13.6405983333333,22.831334375,4.31190229166667e-05,0.108621670833333,3.47378666666667,5.547356875,12.9559604166667,0.375902208333333,0.200790708333333,0.663431229166667,1.95879,7.6,1.86445416666667,0.160463791666667,0.2517228125,0.585716458333333,2.73817458333333e-07,0.00209662541666667,0
"323",323,1.31443066585968,61.9091,-3.160635,-3.16189,-3.290585,0.337940189165,14.234625,26.672125,99.587,2.093175,0.0700314264558,0.34379766621451,0.183838854166667,0.183758833333333,0.183781104166667,0.212661,0.310713,0.0108743659481,0.01381072036148,0.035886882461,7.18303725908e-06,0.00945231791757,9.15907583333333,13.63969125,22.8252285416667,4.30999458333333e-05,0.108567610416667,3.44613041666667,5.502350625,12.8482958333333,0.371344979166667,0.1991421875,0.661055625,1.95879,7.6,1.86426416666667,0.160472270833333,0.251736583333333,0.585694770833333,2.73845479166667e-07,0.002096106875,0
"324",324,1.24162963248983,61.9091,-3.172055,-3.173135,-3.311135,0.328068252853,14.133775,26.583375,99.178625,2.247035,0.0750026894636,0.34241246746266,0.183729166666667,0.183697666666667,0.183745645833333,0.212661,0.310713,0.01027425207697,0.01467107945763,0.040528060034,7.23727345421e-06,0.00952206997478,9.15839020833333,13.6387666666667,22.81925,4.30812625e-05,0.108513760416667,3.41886645833333,5.45786,12.7414791666667,0.366817791666667,0.197514791666667,0.6587345625,1.95879,7.6,1.86407479166667,0.160479604166667,0.251750020833333,0.5856745625,2.73873229166667e-07,0.00209559041666667,0
